MSSubClass,SalePrice,Residential,LotFrontage,LotArea,Paved,RegularLotShape,LevelContour,AllUtilities,InsideStreet,SingleFam,Age,OverallQual,OverallCond,ExterQual,ExterCond,FinalBsmtQual,BsmtSF,HeatingQual,CentralAir,ElectricQC,TotalSF,Bathrooms,Bedrooms,KitchenQual,Functional,FireplaceQual,GarageScore,PorchArea,Pool,LuxuryItems,LuxuryValue
0,165000,1,,13284,1,1,1,1,1,1,0,5,5,3,3,14.0,1383,3,1,4,1383,1.0,3,3,1,4,10.0,627.0,0,0,0
10,118858,1,64.0,7018,1,1,0,1,1,0,0,5,5,3,3,,0,3,1,4,1535,2.0,4,3,1,0,10.0,0.0,0,0,0
5,140000,1,71.0,7056,1,1,1,1,1,1,0,6,5,3,3,12.0,780,3,1,4,1796,1.5,4,3,1,3,11.0,50.0,0,0,0
1,106500,1,50.0,8765,1,1,1,1,1,1,14,4,6,3,3,13.0,951,5,0,4,951,1.0,2,3,1,0,10.0,28.0,0,0,0
10,142953,1,64.0,7018,1,1,1,1,1,0,0,5,5,3,3,,0,3,1,4,2240,2.0,6,3,1,0,10.0,154.0,0,0,0
0,611657,1,100.0,12919,1,0,1,1,1,1,1,9,5,5,3,19.0,2330,5,1,4,2364,2.5,2,5,1,4,12.0,67.0,0,0,0
0,135000,1,65.0,6993,1,1,1,1,1,1,33,5,7,3,3,12.0,912,3,1,4,1236,1.0,3,3,1,3,10.0,0.0,0,0,0
0,110000,1,,7340,1,0,1,1,1,1,0,4,6,3,3,13.0,858,3,1,4,858,1.0,2,3,1,0,10.0,0.0,0,0,0
0,153000,1,64.0,8712,1,0,1,1,1,1,43,5,7,3,4,13.0,992,3,1,4,1306,1.0,2,3,1,0,10.0,0.0,0,0,0
5,180000,1,63.0,7875,1,1,1,1,1,1,0,7,5,4,3,10.0,783,5,1,4,1509,2.5,3,4,1,4,12.0,75.0,0,0,0
0,240000,1,50.0,14859,1,0,0,1,0,1,0,7,5,4,3,10.0,1670,5,1,4,1670,2.0,3,4,1,4,11.0,204.0,0,0,0
0,125500,1,,6173,1,0,1,1,1,1,0,5,6,3,3,14.0,876,3,1,4,902,1.0,3,3,1,0,10.0,0.0,0,0,0
0,128000,1,80.0,9920,1,1,1,1,1,1,0,5,5,3,3,12.0,1056,3,1,4,1063,1.0,3,3,1,0,11.0,164.0,0,0,0
0,255000,1,116.0,13501,1,0,1,1,0,1,0,8,5,4,3,15.0,1623,5,1,4,1636,2.0,3,4,1,4,11.0,60.0,0,0,0
4,250000,1,86.0,11500,1,0,1,1,1,1,51,7,7,4,3,12.0,1017,4,1,4,2057,1.5,3,4,1,4,11.0,322.0,0,0,0
0,131000,1,,8885,1,0,0,1,1,1,0,5,5,3,3,19.0,864,3,1,4,902,1.0,2,3,1,0,10.0,164.0,0,0,0
5,174000,1,149.0,12589,1,0,1,1,1,1,0,6,5,4,3,10.0,742,5,1,4,1484,2.5,3,4,1,4,12.0,60.0,0,0,0
10,154300,1,80.0,11600,1,1,1,1,0,0,0,5,5,3,3,11.0,1105,3,1,3,2274,2.0,5,3,1,0,10.0,0.0,0,0,0
0,143500,1,,9286,1,0,1,1,0,1,12,5,7,3,3,17.0,1268,3,1,4,1268,1.5,3,4,1,0,10.0,173.0,0,0,0
1,88000,1,51.0,6120,1,1,1,1,1,1,25,5,7,3,3,11.0,768,3,0,4,1015,1.0,3,3,0,0,10.0,232.0,0,0,620
10,145000,0,82.0,6270,1,1,0,1,1,0,1,5,6,3,3,12.0,1001,3,0,3,2002,2.0,4,3,1,0,10.0,0.0,0,0,0
13,173733,0,30.0,3000,1,1,1,1,1,0,0,6,5,4,3,17.0,612,5,1,4,1224,2.5,2,4,1,0,11.0,234.0,0,0,0
13,75000,1,21.0,2001,1,1,1,1,1,0,0,4,5,3,3,9.0,546,2,1,4,1092,1.5,3,3,1,0,10.0,0.0,0,0,0
0,35311,0,50.0,9000,1,1,1,1,1,1,1,2,3,3,3,14.0,480,3,0,3,480,0.0,1,3,1,0,10.0,0.0,0,0,0
0,135000,1,,17140,1,1,1,1,1,1,0,4,6,3,3,13.0,1134,5,1,3,1229,1.0,3,3,1,0,11.0,0.0,0,0,0
5,238000,1,103.0,13125,1,0,1,1,0,1,0,7,5,4,3,20.0,1104,5,1,4,2127,2.5,4,4,1,3,11.0,488.0,0,0,0
0,176500,1,87.0,11029,1,0,1,1,0,1,44,6,8,5,3,17.0,1184,5,1,4,1414,1.0,3,3,0,3,10.0,241.0,0,0,0
5,201000,1,70.0,8462,1,0,1,1,1,1,0,6,5,4,4,16.0,928,5,1,4,1721,2.5,3,4,1,0,11.0,387.0,0,0,0
10,145900,1,67.0,8777,1,1,1,1,1,0,103,5,7,3,3,13.0,1272,4,1,4,2200,3.0,4,3,1,0,1.0,70.0,0,0,0
0,169990,1,65.0,10237,1,1,1,1,1,1,1,6,5,4,3,15.0,1316,5,1,4,1316,2.0,3,4,1,4,12.0,123.0,0,0,0
11,193000,1,50.0,8012,1,1,1,1,1,0,1,6,5,4,3,16.0,1604,5,1,4,1617,2.0,2,4,1,2,11.0,69.0,0,0,0
0,207500,1,79.0,10240,1,1,1,1,1,1,0,6,6,3,4,14.0,1686,3,1,4,1686,2.0,3,3,1,3,10.0,515.0,0,0,0
0,175000,1,,15611,1,0,1,1,0,1,0,5,6,3,3,17.0,1126,3,1,4,1126,2.0,3,5,1,0,11.0,180.0,0,0,0
5,285000,1,93.0,11999,1,1,1,1,1,1,1,8,5,4,3,10.0,1181,5,1,4,2374,2.5,4,5,1,4,12.0,204.0,0,0,0
5,176000,1,,9900,1,1,1,1,1,1,0,7,5,3,3,12.0,832,4,1,4,1978,2.5,4,3,1,4,11.0,43.0,0,0,0
0,236500,1,,11838,1,1,1,1,1,1,0,8,5,4,3,12.0,1753,5,1,4,1788,2.0,3,5,1,3,11.0,353.0,0,0,0
5,222000,1,,13006,1,0,1,1,0,1,0,7,5,3,3,10.0,964,4,1,4,2236,2.5,4,4,1,3,12.0,0.0,0,0,0
0,201000,1,73.0,8925,1,0,0,1,1,1,0,8,5,4,3,17.0,1466,5,1,4,1466,2.0,3,4,1,0,12.0,118.0,0,0,0
0,117500,1,70.0,9100,1,1,1,1,1,1,0,5,6,3,3,14.0,925,5,1,4,925,1.0,2,3,1,0,10.0,0.0,0,0,0
0,320000,1,84.0,11670,1,0,1,1,0,1,0,9,5,5,3,12.0,1905,5,1,4,1905,2.0,3,5,1,4,12.0,191.0,0,0,0
0,190000,1,63.0,8487,1,1,1,1,0,1,0,7,5,4,3,17.0,1500,5,1,4,1500,2.0,3,4,1,0,11.0,228.0,0,0,0
0,242000,1,313.0,27650,1,0,0,1,1,1,47,7,7,3,3,18.0,585,5,1,4,2069,2.0,4,4,1,4,11.0,0.0,0,0,0
1,79900,1,52.0,5825,1,0,1,1,1,1,27,4,5,3,4,9.0,600,4,1,4,747,1.0,1,3,1,0,10.0,32.0,0,0,0
0,184900,1,67.0,10083,1,1,1,1,1,1,0,7,5,4,3,15.0,1176,5,1,4,1200,2.0,2,4,1,0,11.0,41.0,0,0,0
5,253000,1,75.0,9675,1,1,1,1,1,1,0,7,5,4,3,16.0,1113,5,1,4,1971,2.5,3,4,1,4,11.0,48.0,0,0,0
5,239799,1,73.0,8760,1,1,1,1,1,1,0,7,5,4,3,17.0,1391,5,1,4,1962,2.5,3,4,1,0,11.0,90.0,0,0,0
6,244400,1,,24090,1,1,1,1,1,1,10,7,7,3,4,10.0,1032,5,1,4,2403,2.0,4,3,1,3,10.0,374.0,0,0,0
10,150900,1,55.0,12640,1,0,1,1,1,0,0,6,5,3,3,15.0,1728,3,1,4,1728,2.0,4,3,1,0,10.0,40.0,0,0,0
5,214000,1,,8755,1,0,1,1,0,1,0,7,5,4,3,14.0,992,5,1,4,2060,2.5,3,4,1,3,11.0,168.0,0,0,0
10,150000,1,42.0,7711,1,0,1,1,1,0,0,4,3,3,3,18.0,1440,3,1,4,1440,2.0,4,3,1,0,1.0,321.0,0,0,0
10,143000,1,100.0,25000,1,1,0,1,1,0,0,5,4,3,3,11.0,1632,3,1,4,1632,2.0,4,3,1,0,9.0,0.0,0,0,0
0,137500,1,,14375,1,0,1,0,0,1,0,6,6,3,3,16.0,819,4,1,3,1344,1.0,3,4,1,4,11.0,351.0,0,0,0
4,124900,1,98.0,8820,1,1,1,1,0,1,106,5,6,3,3,10.0,1088,3,1,4,1749,1.0,2,3,1,0,10.0,292.0,0,0,0
8,143000,1,70.0,8163,1,1,1,1,1,1,0,5,6,3,4,18.0,1144,3,1,4,1144,1.0,3,3,1,3,11.0,86.0,0,0,0
0,270000,1,85.0,14536,1,1,1,1,1,1,1,8,5,4,3,17.0,1616,5,1,4,1629,2.0,3,4,1,4,12.0,252.0,0,0,0
5,192500,1,65.0,14006,1,0,1,1,1,1,0,7,5,4,3,,936,5,1,4,1776,2.5,3,4,1,3,11.0,240.0,0,0,0
0,197500,1,78.0,9360,1,1,1,1,1,1,34,6,7,3,3,13.0,1161,3,1,4,1381,1.5,3,4,1,3,11.0,0.0,0,0,0
0,129000,1,60.0,7200,1,1,1,1,1,1,52,5,8,3,3,16.0,864,4,1,4,864,1.0,3,4,1,0,11.0,194.0,0,0,0
0,119900,0,60.0,7800,1,1,1,1,0,1,0,5,5,3,3,12.0,828,4,1,4,965,1.0,3,3,1,0,10.0,421.0,0,0,0
9,133900,1,60.0,7200,1,1,1,1,1,1,31,5,8,3,4,17.0,768,4,1,4,768,1.0,2,3,1,0,12.0,192.0,0,0,0
5,172000,1,,11075,1,0,1,1,1,1,0,5,4,3,3,16.0,784,5,1,4,1968,2.5,4,3,0,1,11.0,494.0,0,0,400
10,127500,1,35.0,9400,1,0,1,1,0,0,0,6,5,3,3,19.0,945,3,1,4,980,2.0,4,3,1,0,3.0,0.0,0,0,0
10,145000,0,82.0,7136,1,0,0,1,1,0,4,6,6,3,3,12.0,979,3,0,2,1958,2.0,4,3,1,0,10.0,0.0,0,0,0
13,124000,1,24.0,1300,1,1,1,1,1,0,0,6,6,3,3,14.0,561,3,1,4,1229,1.5,2,3,1,3,12.0,150.0,0,0,0
0,132000,1,70.0,7420,1,1,1,1,1,1,0,5,5,3,3,11.0,1057,3,1,4,1057,1.0,3,3,1,0,12.0,0.0,0,0,0
0,185000,1,65.0,8450,1,1,1,1,1,1,0,7,5,4,3,16.0,1337,5,1,4,1337,2.0,3,4,1,0,11.0,39.0,0,0,0
13,155000,0,24.0,2572,1,1,1,1,0,0,0,7,5,4,3,14.0,696,5,1,4,1416,2.5,3,4,1,0,10.0,44.0,0,0,0
0,116500,1,50.0,7207,1,0,1,1,1,1,50,5,7,3,4,15.0,858,4,1,4,858,1.0,2,3,1,0,3.0,117.0,0,0,0
5,272000,1,,12227,1,0,1,1,0,1,18,6,7,3,4,15.0,1330,3,1,4,2872,2.5,4,3,1,3,12.0,832.0,0,0,0
13,155000,1,24.0,2308,1,1,1,1,0,0,0,6,6,3,3,14.0,804,3,1,4,1548,2.5,3,4,1,3,10.0,48.0,0,0,0
0,239000,1,122.0,11923,1,0,1,1,0,1,0,9,5,4,3,11.0,1800,5,1,4,1800,2.0,2,5,1,0,12.0,424.0,0,0,0
5,214900,1,80.0,11316,1,1,1,1,0,1,1,7,5,4,3,15.0,817,5,1,4,1894,2.5,4,4,1,4,12.0,40.0,0,0,0
5,178900,1,65.0,10237,1,1,1,1,1,1,2,6,5,4,3,10.0,783,5,1,4,1484,2.5,3,4,1,4,12.0,72.0,0,0,0
4,160000,1,130.0,9600,1,0,0,1,1,1,10,5,7,4,4,10.0,728,5,1,4,1308,1.5,2,3,0,3,10.0,70.0,0,0,0
0,135000,1,,7390,1,0,1,1,1,1,0,5,7,3,3,13.0,1098,3,1,4,1098,1.0,3,3,1,0,10.0,0.0,0,0,0
4,37900,1,50.0,5925,1,1,1,1,1,1,40,3,6,3,3,9.0,600,2,0,4,968,1.0,2,3,1,0,3.0,0.0,0,0,0
15,140000,1,75.0,10382,1,1,1,1,1,0,0,6,5,3,2,16.0,588,3,1,4,1095,1.0,2,3,1,0,11.0,0.0,0,0,0
4,135000,1,60.0,10800,1,1,1,1,1,1,1,4,4,3,3,9.0,720,3,0,3,1192,1.5,4,3,1,0,3.0,0.0,0,0,0
13,173000,1,36.0,2268,1,1,1,1,1,0,1,7,5,4,3,15.0,764,5,1,4,1626,2.0,2,4,1,0,11.0,27.0,0,0,0
11,99500,1,55.0,7892,1,1,1,1,1,0,0,6,5,3,3,10.0,918,3,1,4,918,2.0,2,3,1,3,10.0,28.0,0,0,0
0,182000,0,95.0,11639,1,1,1,1,0,1,1,7,5,4,3,10.0,1428,5,1,4,1428,2.0,3,4,1,0,12.0,120.0,0,0,0
6,167500,1,60.0,11414,1,0,1,1,0,1,83,7,8,3,4,10.0,728,3,0,4,2019,1.0,3,4,1,0,10.0,644.0,0,0,0
13,165000,0,,2651,1,1,1,1,0,0,0,7,5,4,3,15.0,673,5,1,4,1382,2.5,3,4,1,0,10.0,203.0,0,0,0
1,85500,1,51.0,5900,1,0,0,1,1,1,35,4,7,3,3,10.0,440,3,1,3,869,1.0,2,2,1,0,3.0,0.0,0,0,0
11,199900,0,35.0,4274,1,0,1,1,1,0,1,7,5,4,3,15.0,1241,5,1,4,1241,1.5,1,4,1,0,12.0,116.0,0,0,0
0,110000,1,68.0,9450,1,1,0,1,1,1,0,4,5,3,3,10.0,894,5,1,4,894,1.0,3,3,1,0,10.0,0.0,0,0,0
0,139000,1,80.0,8816,1,1,1,1,0,1,0,5,6,3,3,11.0,1121,3,1,4,1121,1.0,3,3,1,0,10.0,80.0,0,0,0
9,178400,1,,12122,1,0,1,1,0,1,46,7,9,5,3,15.0,944,4,1,4,999,1.0,3,5,1,0,11.0,220.0,0,0,0
5,336000,1,98.0,12203,1,0,1,1,0,1,1,8,5,4,3,15.0,1225,5,1,4,2612,2.5,4,4,1,3,12.0,250.0,0,0,0
0,159895,1,43.0,3182,1,1,1,1,1,1,0,7,5,4,3,12.0,1266,5,1,4,1266,2.0,2,4,1,4,12.0,116.0,0,0,0
5,255900,1,,11250,1,1,1,1,0,1,0,8,5,4,3,11.0,1128,5,1,4,2290,2.5,4,4,1,4,10.0,0.0,0,0,0
10,126000,1,75.0,10125,1,1,1,1,1,0,0,5,5,3,3,,0,3,1,4,1734,2.0,4,4,1,0,10.0,0.0,0,0,0
15,125000,1,68.0,10880,1,1,1,1,1,0,0,5,5,3,3,13.0,1164,3,0,4,1164,1.0,3,3,1,0,10.0,48.0,0,0,0
4,117000,1,59.0,5310,1,1,1,1,0,1,93,6,8,3,4,8.0,485,4,1,4,1635,1.0,2,4,1,0,9.0,394.0,0,0,0
0,395192,1,83.0,10159,1,0,1,1,1,1,1,9,5,5,3,18.0,1930,5,1,4,1940,2.5,3,5,1,4,12.0,263.0,0,0,0
5,195000,1,,12046,1,0,1,1,1,1,0,6,6,3,3,10.0,848,3,1,4,2030,2.5,4,4,1,3,12.0,224.0,0,0,0
5,197000,0,65.0,8125,1,1,1,1,1,1,0,7,5,4,3,11.0,770,5,1,4,1576,2.5,3,4,1,0,11.0,50.0,0,0,0
5,348000,1,82.0,9452,1,1,1,1,1,1,1,8,5,4,3,15.0,1396,5,1,4,2392,2.5,3,4,1,3,12.0,70.0,0,0,0
6,168000,1,121.0,17671,1,1,1,1,0,1,104,8,9,4,4,12.0,916,4,1,4,1742,1.5,4,4,1,4,9.0,169.0,0,0,0
5,187000,1,80.0,9760,1,1,1,1,1,1,29,6,8,3,3,17.0,822,4,1,4,1851,2.5,3,4,1,2,11.0,281.0,0,0,0
5,173900,1,68.0,8846,1,1,1,1,1,1,1,6,5,3,3,10.0,750,5,1,4,1500,2.5,3,4,1,0,11.0,35.0,0,0,0
0,337500,1,96.0,12456,1,1,1,1,0,1,1,10,5,5,3,19.0,1700,5,1,4,1718,2.0,3,5,1,4,12.0,264.0,0,0,0
4,121600,1,51.0,4712,1,0,1,1,1,1,4,4,7,3,3,13.0,747,3,1,4,1230,1.5,3,3,1,0,10.0,120.0,0,0,0
0,136500,1,,10659,1,0,1,1,1,1,0,5,6,3,3,11.0,1050,3,1,4,1050,1.0,3,3,1,0,10.0,319.0,0,0,0
0,185000,1,,11717,1,0,1,1,1,1,0,6,6,3,3,9.0,1442,3,1,4,1442,2.0,2,3,1,3,11.0,371.0,0,0,0
1,91000,1,60.0,9786,1,1,1,1,1,1,28,3,4,3,3,8.0,1007,2,0,4,1077,1.0,3,3,1,4,8.0,148.0,0,0,0
0,206000,1,64.0,6762,1,1,1,1,1,1,0,7,5,4,3,17.0,1187,5,1,4,1208,2.0,2,4,1,0,11.0,166.0,0,0,0
0,82000,1,74.0,10206,1,1,1,1,0,1,0,3,3,3,3,,0,2,0,2,944,1.0,2,2,0,0,9.0,0.0,0,0,0
1,86000,1,60.0,5400,1,1,1,1,0,1,30,5,6,3,3,8.0,691,5,1,3,691,1.0,2,5,1,0,7.0,114.0,0,0,0
0,232000,1,75.0,11957,1,0,1,1,1,1,0,8,5,4,3,15.0,1574,5,1,4,1574,2.0,3,4,1,4,11.0,248.0,0,0,0
10,136905,1,,11500,1,0,1,1,0,0,0,5,6,3,3,9.0,1680,2,1,4,1680,2.0,4,3,1,0,10.0,0.0,0,0,0
11,181000,1,43.0,3182,1,1,1,1,1,0,1,7,5,4,3,15.0,1346,5,1,4,1504,2.0,1,4,1,4,12.0,156.0,0,0,0
8,149900,1,65.0,8385,1,1,1,1,1,1,0,5,8,4,3,18.0,985,3,1,4,985,2.0,3,3,1,0,10.0,210.0,0,0,0
0,163500,1,,12155,1,0,1,1,1,1,0,6,3,3,3,11.0,1657,4,1,4,1657,2.0,3,3,1,3,10.0,147.0,0,0,0
13,88000,1,21.0,2217,1,1,1,1,1,0,0,4,4,3,3,13.0,546,3,1,4,1092,1.5,3,3,1,0,11.0,238.0,0,0,0
0,240000,1,43.0,12118,1,0,1,1,0,1,1,7,5,4,3,12.0,1710,5,1,4,1710,2.0,3,4,1,4,12.0,328.0,0,0,0
4,102000,1,60.0,6000,1,1,1,1,1,1,24,5,5,3,2,9.0,1008,5,1,4,1008,2.0,4,3,1,0,2.0,138.0,0,0,0
4,135000,1,115.0,21286,1,1,1,1,1,1,2,5,5,3,3,9.0,720,3,1,4,1271,2.0,4,3,1,4,10.0,108.0,0,0,0
10,100000,1,75.0,9825,1,1,1,1,1,0,0,5,5,3,3,,0,3,0,4,1664,2.0,4,3,1,0,3.0,0.0,0,0,0
6,165000,1,55.0,10592,1,1,1,1,1,1,73,6,7,3,4,8.0,602,3,1,4,1502,1.5,3,4,1,3,10.0,261.0,0,0,0
1,85000,1,60.0,7200,1,1,1,1,1,1,96,5,4,3,3,15.0,1022,3,0,4,1022,1.0,2,3,0,0,10.0,256.0,0,0,0
0,119200,1,60.0,11664,1,1,1,1,1,1,2,6,5,3,3,11.0,1082,3,1,4,1082,1.0,2,3,1,4,10.0,130.0,0,0,0
5,227000,1,70.0,8400,1,1,1,1,1,1,0,8,6,4,3,15.0,810,5,1,4,1665,2.5,3,4,1,0,12.0,45.0,0,0,0
0,203000,1,73.0,11883,1,1,1,1,1,1,0,7,5,4,3,18.0,1504,5,1,4,1504,2.0,3,4,1,3,12.0,181.0,0,0,0
11,187500,1,,5814,1,0,1,1,0,0,0,8,5,4,3,17.0,1220,4,1,4,1360,1.0,1,4,1,5,11.0,63.0,0,0,0
8,160000,1,,10784,1,0,1,1,0,1,1,7,5,4,3,10.0,384,4,1,4,1472,2.5,3,4,1,3,11.0,164.0,0,0,0
11,213490,1,43.0,3013,1,1,1,1,1,0,0,7,5,4,3,18.0,1362,5,1,4,1506,2.0,2,4,1,4,12.0,162.0,0,0,0
0,176000,1,60.0,7024,1,1,1,1,1,1,0,4,5,3,3,15.0,1132,5,1,4,1132,1.5,2,4,1,0,12.0,316.0,0,0,0
0,194000,1,64.0,7406,1,1,1,1,1,1,0,7,5,4,3,17.0,1199,5,1,4,1220,2.0,2,4,1,0,11.0,159.0,0,0,0
4,87000,1,52.0,9439,1,1,1,1,1,1,20,5,5,3,3,10.0,912,4,1,3,1248,1.0,2,3,1,0,8.0,192.0,0,0,0
11,191000,1,43.0,3182,1,1,1,1,1,0,1,7,5,4,3,16.0,1346,5,1,4,1504,2.0,2,4,1,4,12.0,176.0,0,0,0
0,287000,1,,15498,1,0,1,1,0,1,0,8,6,4,3,17.0,1565,3,1,4,2898,2.0,2,4,1,4,12.0,246.0,0,0,0
0,112500,1,70.0,7700,1,1,1,1,0,1,0,5,5,3,3,12.0,882,3,1,4,882,1.0,3,3,1,0,10.0,96.0,0,0,0
0,167500,1,73.0,9300,1,1,1,1,1,1,0,5,5,3,3,11.0,1268,3,1,4,1264,1.0,3,3,1,4,10.0,143.0,0,0,0
0,293077,1,71.0,9520,1,0,0,1,1,1,1,8,5,4,3,18.0,1638,5,1,4,1646,2.0,3,4,1,4,11.0,236.0,0,0,0
4,105000,1,79.0,9492,1,1,1,1,1,1,9,5,5,3,3,14.0,768,3,1,4,1376,1.0,3,3,1,4,10.0,0.0,0,0,0
13,118000,1,21.0,1680,1,1,1,1,1,0,0,6,7,3,3,12.0,672,4,1,4,1218,1.5,3,3,1,0,10.0,28.0,0,0,0
15,160000,0,,7082,1,1,1,1,1,0,79,5,8,3,3,10.0,686,4,1,4,1928,2.0,5,3,1,0,1.0,228.0,0,0,0
7,197000,1,102.0,15863,1,1,1,1,0,1,50,7,3,3,3,14.0,824,5,1,4,2685,2.5,5,3,1,3,12.0,199.0,0,0,0
5,310000,1,,14541,1,0,1,1,0,1,0,8,7,4,4,16.0,1338,5,1,4,2520,2.5,5,4,1,3,11.0,264.0,0,0,0
0,230000,1,,8125,1,1,1,1,1,1,0,7,5,4,3,15.0,1654,5,1,4,1654,2.0,3,4,1,0,10.0,136.0,0,0,0
1,119750,1,50.0,6305,1,1,0,1,1,1,12,5,7,3,4,7.0,920,5,1,4,954,1.0,2,2,1,4,9.0,0.0,0,0,0
0,84000,1,,11500,1,0,1,1,0,1,0,4,3,3,4,,0,5,0,4,845,1.0,3,3,1,0,8.0,186.0,0,0,0
0,315500,1,89.0,12898,1,0,0,1,1,1,1,9,5,4,3,19.0,1620,5,1,4,1620,2.0,2,5,1,5,12.0,228.0,0,0,0
5,287000,1,,9240,1,1,1,1,1,1,1,8,5,4,3,10.0,1055,5,1,4,2263,2.5,3,4,1,3,12.0,234.0,0,0,0
13,97000,1,21.0,1533,1,1,1,1,1,0,38,4,6,3,3,9.0,546,3,1,4,1344,1.5,3,3,1,3,3.0,0.0,0,0,0
14,80000,1,21.0,1477,1,1,1,1,1,0,0,4,4,3,3,17.0,630,3,1,4,630,1.0,1,3,1,0,10.0,0.0,0,0,0
0,155000,1,88.0,13125,1,1,1,1,0,1,43,5,4,3,3,14.0,1134,5,1,4,1803,2.0,3,3,0,3,11.0,0.0,0,0,0
5,173000,1,,9130,1,1,1,1,1,1,34,6,8,3,3,16.0,800,4,1,4,1632,1.5,4,4,1,0,10.0,40.0,0,0,0
11,196000,1,34.0,5381,1,0,1,1,1,0,0,6,5,4,3,16.0,1306,5,1,4,1306,2.0,1,4,1,4,11.0,233.0,0,0,0
5,262280,1,86.0,11839,1,1,1,1,1,1,0,7,5,3,3,15.0,1475,5,1,4,2329,2.5,4,4,1,5,10.0,313.0,0,0,0
0,278000,1,80.0,9600,1,1,1,1,1,1,0,8,5,4,3,14.0,2524,3,1,4,2524,2.5,4,4,1,4,12.0,594.0,0,0,0
0,139600,1,,13680,1,0,1,1,0,1,0,3,5,3,3,,0,5,1,3,1733,2.0,4,3,0,4,10.0,0.0,0,0,0
5,556581,1,85.0,16056,1,0,1,1,1,1,1,9,5,4,3,18.0,1992,5,1,4,2868,3.5,4,5,1,4,12.0,322.0,0,0,0
0,145000,1,57.0,9245,1,0,1,1,1,1,1,5,5,3,3,15.0,990,5,1,4,990,1.0,3,3,1,0,10.0,0.0,0,0,0
0,115000,1,100.0,21750,1,1,1,1,1,1,46,5,4,3,2,,0,3,1,4,1771,1.0,3,3,0,3,10.0,0.0,0,0,0
0,84900,1,60.0,11100,1,1,0,1,1,1,60,4,7,3,3,,0,5,1,4,930,1.0,2,4,1,0,10.0,0.0,0,0,0
0,176485,1,73.0,8993,1,0,1,1,1,1,0,7,5,4,3,12.0,1302,5,1,4,1302,2.0,3,4,1,0,12.0,22.0,0,0,0
0,200141,1,103.0,11175,1,0,1,1,0,1,0,7,5,4,3,12.0,1316,5,1,4,1316,2.0,3,4,1,4,12.0,20.0,0,0,0
5,165000,1,100.0,9500,1,1,1,1,0,1,14,6,6,3,3,11.0,816,3,1,4,1977,1.5,4,3,1,3,11.0,52.0,0,0,0
0,144500,1,68.0,8562,1,1,1,1,1,1,45,5,6,3,3,13.0,1216,5,1,3,1526,1.0,4,3,0,4,10.0,194.0,0,0,0
5,255000,1,90.0,11367,1,1,1,1,0,1,0,8,5,4,3,16.0,1065,5,1,4,1989,2.5,3,4,1,4,12.0,259.0,0,0,0
0,180000,1,104.0,11361,1,1,1,1,1,1,0,6,5,3,3,14.0,1193,3,1,4,1523,2.0,3,3,1,3,12.0,189.0,0,0,0
11,185850,1,43.0,7052,1,0,1,1,1,0,0,7,5,4,3,17.0,1364,5,1,4,1364,2.0,2,4,1,4,11.0,228.0,0,0,0
5,248000,1,,29959,1,0,1,1,0,1,0,7,6,4,3,15.0,973,5,1,4,1850,2.5,3,4,1,4,12.0,266.0,0,0,0
5,335000,1,96.0,11308,1,0,1,1,1,1,0,9,5,5,3,18.0,1104,5,1,4,2184,2.5,3,5,1,4,12.0,102.0,0,0,0
4,220000,1,,11275,1,0,0,1,0,1,18,6,7,3,3,13.0,854,3,1,4,1991,1.5,3,3,1,4,9.0,19.0,0,0,0
11,213500,1,41.0,4920,1,1,1,1,1,0,0,8,5,4,3,16.0,1338,5,1,4,1338,2.0,2,4,1,0,12.0,170.0,0,0,0
1,81000,0,120.0,18000,0,1,0,1,1,1,15,3,4,2,3,9.0,894,3,1,4,894,1.0,2,3,1,0,11.0,20.0,0,0,560
15,90000,1,85.0,13600,1,1,1,1,1,0,50,5,5,3,3,9.0,662,3,0,4,2337,2.0,5,3,0,0,10.0,57.0,0,0,0
1,110500,1,50.0,6000,1,1,1,1,1,1,55,6,6,3,4,12.0,1103,4,1,4,1103,1.0,2,4,1,4,10.0,286.0,0,0,0
0,154000,1,,11000,1,0,1,1,0,1,0,5,6,3,3,15.0,1154,5,1,4,1154,1.5,3,3,1,1,11.0,58.0,0,0,0
5,328000,1,80.0,14000,1,1,1,1,1,1,1,7,5,4,3,19.0,1306,5,1,4,2260,2.5,3,4,1,0,11.0,340.0,0,0,0
5,178000,1,59.0,7837,1,0,1,1,1,1,1,6,7,4,3,10.0,799,4,1,4,1571,2.5,3,3,1,3,11.0,40.0,0,0,0
5,167900,1,80.0,9760,1,1,1,1,1,1,0,6,6,3,3,18.0,780,3,1,4,1611,1.5,4,3,1,0,11.0,645.0,0,0,0
13,151400,1,42.0,3964,1,1,1,1,1,0,0,6,4,3,3,14.0,942,4,1,4,2521,2.5,5,3,0,4,12.0,748.0,0,0,0
3,135000,1,60.0,9600,1,1,1,1,1,1,54,5,7,3,3,13.0,845,3,1,4,893,1.0,2,4,1,0,10.0,0.0,0,0,0
0,135000,1,72.0,10152,1,1,1,1,1,1,0,5,5,3,3,12.0,1048,3,1,4,1048,1.0,3,3,1,0,10.0,212.0,0,0,0
5,154000,1,78.0,11700,1,1,1,1,1,1,0,6,6,3,3,11.0,727,5,1,4,1556,1.5,4,3,1,0,10.0,0.0,0,0,0
4,91500,1,50.0,7585,1,1,1,1,1,1,2,5,3,3,3,8.0,810,2,1,3,1456,1.0,4,3,1,3,9.0,0.0,0,0,0
